AppRating,AppReviews,AppSize,NumberOfInstallations,CurrentAndroidVersion,,,,,,,,
4.20,540.00,3.20,10000.00,4.10,,,,,,,,
3.90,4496.00,0.61,100000.00,2.30,,,,,,,,
3.40,9.00,1.70,1000.00,3.00,,,,,,,,
4.30,247.00,4.00,10000.00,4.00,,,,,,,,
4.80,123.00,6.50,1000.00,3.00,,,,,,,,
4.80,93.00,14.00,1000.00,4.30,,,,,,,,
4.50,197.00,2.80,10000.00,4.10,,,,,,,,
3.30,16.00,33.00,500.00,4.10,,,,,,,,
4.20,5.00,3.30,500.00,4.00,,,,,,,,
4.90,49.00,3.90,100.00,4.20,,,,,,,,
4.20,41.00,15.00,1000.00,4.30,,,,,,,,
4.60,1238.00,9.50,100000.00,4.00,,,,,,,,
4.10,205.00,7.30,50000.00,4.00,,,,,,,,
4.60,12.00,2.40,5000.00,4.00,,,,,,,,
4.00,474.00,3.00,50000.00,4.00,,,,,,,,
4.20,69.00,3.50,10000.00,4.00,,,,,,,,
5.00,2.00,2.40,500.00,2.00,,,,,,,,
4.10,29.00,13.00,10000.00,4.10,,,,,,,,
4.10,142.00,5.30,100000.00,4.00,,,,,,,,
3.80,103.00,6.90,5000.00,4.00,,,,,,,,
4.70,12.00,2.30,100.00,3.00,,,,,,,,
3.50,3347.00,15.00,100000.00,4.40,,,,,,,,
4.00,983.00,7.20,100000.00,4.00,,,,,,,,
4.20,63.00,13.00,5000.00,2.20,,,,,,,,
3.30,1988.00,7.30,500000.00,4.30,,,,,,,,
3.70,29.00,3.30,10000.00,4.10,,,,,,,,
3.40,3491.00,7.30,1000000.00,4.30,,,,,,,,
3.70,533.00,7.30,100000.00,4.30,,,,,,,,
5.00,2.00,2.60,500.00,3.20,,,,,,,,
4.40,7.00,0.31,5000.00,2.00,,,,,,,,
5.00,15.00,4.50,100.00,4.00,,,,,,,,
4.80,6.00,21.00,10.00,4.10,,,,,,,,
4.40,7.00,5.30,500.00,4.10,,,,,,,,
4.90,13.00,2.30,100.00,4.00,,,,,,,,
4.00,967.00,22.00,100000.00,4.10,,,,,,,,
4.40,4396.00,40.00,100000.00,2.30,,,,,,,,
4.90,8418.00,21.00,500000.00,4.40,,,,,,,,
4.40,9443.00,21.00,100000.00,4.00,,,,,,,,
5.00,20.00,1.20,100.00,4.40,,,,,,,,
4.80,787.00,53.00,1000.00,4.00,,,,,,,,
4.60,838.00,11.00,50000.00,4.10,,,,,,,,
4.30,2806.00,27.00,100000.00,2.30,,,,,,,,
3.80,66033.00,6.80,10000000.00,4.00,,,,,,,,
4.30,7557.00,7.40,100000.00,4.20,,,,,,,,
4.30,44.00,3.50,1000.00,4.00,,,,,,,,
4.10,560.00,1.70,10000.00,4.00,,,,,,,,
4.50,54090.00,4.00,5000000.00,4.00,,,,,,,,
4.20,3103.00,8.80,100000.00,2.20,,,,,,,,
3.80,48545.00,38.00,1000000.00,4.10,,,,,,,,
4.30,18.00,1.70,1000.00,3.20,,,,,,,,
4.20,4330.00,6.10,100000.00,4.00,,,,,,,,
4.20,28390.00,38.00,5000000.00,5.00,,,,,,,,
4.00,78.00,2.80,5000.00,2.30,,,,,,,,
4.20,67.00,6.50,5000.00,4.00,,,,,,,,
4.30,1580.00,3.60,100000.00,2.30,,,,,,,,
4.30,556929.00,53.00,10000000.00,4.00,,,,,,,,
4.40,146.00,3.90,10000.00,4.10,,,,,,,,
4.10,2520.00,12.00,100000.00,4.30,,,,,,,,
4.50,559597.00,89.00,10000000.00,4.10,,,,,,,,
4.20,305367.00,46.00,10000000.00,4.40,,,,,,,,
4.30,128367.00,54.00,1000000.00,4.00,,,,,,,,
4.40,103909.00,9.20,5000000.00,4.30,,,,,,,,
4.50,76608.00,24.00,1000000.00,4.00,,,,,,,,
4.30,275843.00,41.00,10000000.00,4.00,,,,,,,,
4.20,123309.00,25.00,10000000.00,4.40,,,,,,,,
4.00,263907.00,62.00,10000000.00,4.00,,,,,,,,
3.40,32.00,27.00,1000.00,4.00,,,,,,,,
4.40,1849.00,37.00,10000.00,2.20,,,,,,,,
3.80,63.00,3.70,10000.00,2.20,,,,,,,,
3.00,39.00,4.60,10000.00,4.00,,,,,,,,
4.10,141.00,9.90,50000.00,4.00,,,,,,,,
4.40,3066.00,9.00,1000000.00,4.00,,,,,,,,
4.10,262.00,29.00,50000.00,4.00,,,,,,,,
4.10,256.00,2.50,100000.00,3.00,,,,,,,,
4.10,28892.00,6.30,5000000.00,4.00,,,,,,,,
4.50,634159.00,58.00,10000000.00,4.20,,,,,,,,
4.10,32.00,4.10,10000.00,4.10,,,,,,,,
2.20,19.00,9.60,1000.00,4.30,,,,,,,,
3.90,428.00,3.80,100000.00,2.20,,,,,,,,
4.00,1542.00,13.00,50000.00,3.00,,,,,,,,
4.30,105.00,51.00,1000.00,2.20,,,,,,,,
3.90,17067.00,2.70,5000000.00,4.10,,,,,,,,
4.00,3322.00,82.00,100000.00,2.30,,,,,,,,
4.20,2509.00,5.00,1000000.00,4.10,,,,,,,,
4.20,7699.00,83.00,500000.00,2.30,,,,,,,,
3.60,5.00,2.50,1000.00,3.00,,,,,,,,
4.30,19.00,2.50,1000.00,3.00,,,,,,,,
4.40,447.00,3.70,100000.00,4.20,,,,,,,,
2.60,17.00,4.60,5000.00,2.30,,,,,,,,
4.10,29798.00,80.00,1000000.00,2.30,,,,,,,,
3.50,412.00,2.60,5000.00,3.00,,,,,,,,
4.20,72.00,2.50,10000.00,3.00,,,,,,,,
3.70,3.00,10.00,50.00,2.20,,,,,,,,
2.40,407.00,0.31,50000.00,2.20,,,,,,,,
2.90,1073.00,2.80,100000.00,2.20,,,,,,,,
4.20,63056.00,8.10,1000000.00,2.30,,,,,,,,
4.20,509.00,3.20,100000.00,4.00,,,,,,,,
4.00,3.00,3.30,1000.00,4.40,,,,,,,,
2.60,64.00,1.60,10000.00,4.00,,,,,,,,
4.40,7.00,5.60,1000.00,4.00,,,,,,,,
4.80,4.00,4.50,500.00,5.00,,,,,,,,
4.70,22.00,11.00,1000.00,4.10,,,,,,,,
4.40,643.00,2.80,10000.00,4.40,,,,,,,,
4.60,87.00,2.80,500.00,4.40,,,,,,,,
2.70,198.00,2.80,100000.00,4.10,,,,,,,,
3.80,11.00,17.00,1000.00,4.10,,,,,,,,
1.70,6.00,2.90,100.00,4.10,,,,,,,,
4.60,17.00,19.00,1000.00,4.40,,,,,,,,
3.30,218.00,4.10,10000.00,5.00,,,,,,,,
4.60,275.00,3.90,5000.00,4.10,,,,,,,,
2.30,50.00,2.80,10000.00,4.10,,,,,,,,
4.50,81219.00,2.60,10000000.00,4.10,,,,,,,,
4.80,16.00,2.60,1000.00,2.30,,,,,,,,
5.00,5.00,9.10,1000.00,4.10,,,,,,,,
4.10,64.00,2.00,5000.00,4.00,,,,,,,,
4.90,16.00,10.00,100.00,4.00,,,,,,,,
4.80,111.00,5.90,1000.00,4.10,,,,,,,,
4.50,276.00,1.70,100000.00,4.40,,,,,,,,
4.00,35188.00,6.20,1000000.00,3.20,,,,,,,,
3.70,31883.00,20.00,1000000.00,2.30,,,,,,,,
2.20,4.00,4.80,500.00,2.30,,,,,,,,
5.00,3.00,2.40,100.00,2.20,,,,,,,,
4.50,103.00,9.80,1000.00,4.00,,,,,,,,
4.30,101762.00,11.00,1000000.00,3.00,,,,,,,,
3.80,28660.00,6.40,5000000.00,4.00,,,,,,,,
4.50,20101.00,7.80,100000.00,3.00,,,,,,,,
4.50,10440.00,86.00,50000.00,4.10,,,,,,,,
4.80,10.00,4.00,10.00,4.00,,,,,,,,
4.50,267378.00,1.90,10000000.00,4.00,,,,,,,,
4.40,2017.00,2.40,100000.00,4.10,,,,,,,,
3.90,142693.00,21.00,5000000.00,2.30,,,,,,,,
4.30,47.00,8.70,1000.00,4.20,,,,,,,,
4.30,80.00,1.70,10000.00,4.00,,,,,,,,
4.00,2076.00,11.00,500000.00,4.10,,,,,,,,
4.10,7118.00,9.20,1000000.00,4.00,,,,,,,,
4.60,21187.00,35.00,1000000.00,5.00,,,,,,,,
3.70,34079.00,9.20,5000000.00,4.10,,,,,,,,
4.50,1439.00,15.00,10000.00,4.30,,,,,,,,
4.40,1644.00,15.00,10000.00,2.20,,,,,,,,
4.40,1630.00,2.20,100000.00,4.40,,,,,,,,
2.40,7.00,2.10,100.00,4.00,,,,,,,,
4.10,10758.00,8.00,100000.00,4.00,,,,,,,,
4.60,9612.00,3.50,100000.00,4.40,,,,,,,,
4.30,5442.00,16.00,50000.00,3.00,,,,,,,,
4.30,205830.00,63.00,10000000.00,4.10,,,,,,,,
4.20,867.00,7.50,100000.00,4.40,,,,,,,,
4.30,14453.00,21.00,1000000.00,4.10,,,,,,,,
4.30,6079.00,1.80,500000.00,2.10,,,,,,,,
3.90,129268.00,11.00,10000000.00,4.10,,,,,,,,
4.70,167406.00,18.00,1000000.00,4.00,,,,,,,,
4.60,8175.00,3.20,100000.00,4.00,,,,,,,,
4.30,6.00,33.00,500.00,5.00,,,,,,,,
4.50,4027.00,8.40,100000.00,4.00,,,,,,,,
4.60,17180.00,31.00,1000000.00,4.40,,,,,,,,
2.90,141.00,22.00,10000.00,4.10,,,,,,,,
4.00,2.00,3.60,1000.00,4.00,,,,,,,,
3.00,26.00,15.00,1000.00,5.00,,,,,,,,
3.90,286.00,18.00,10000.00,4.00,,,,,,,,
4.80,27.00,2.50,500.00,4.40,,,,,,,,
3.90,11.00,16.00,1000.00,4.20,,,,,,,,
4.00,675.00,15.00,100000.00,2.30,,,,,,,,
5.00,2.00,8.70,10.00,4.00,,,,,,,,
4.00,2055.00,2.60,100000.00,4.00,,,,,,,,
5.00,2.00,6.00,10.00,4.00,,,,,,,,
4.50,42.00,20.00,1000.00,4.20,,,,,,,,
4.80,12.00,28.00,1000.00,4.20,,,,,,,,
4.60,53.00,16.00,5000.00,2.30,,,,,,,,
3.40,7.00,6.00,1000.00,4.00,,,,,,,,
2.60,219.00,1.80,50000.00,4.00,,,,,,,,
2.40,577.00,3.70,50000.00,4.00,,,,,,,,
4.50,35479.00,16.00,1000000.00,4.40,,,,,,,,
4.60,7420.00,7.40,50000.00,4.10,,,,,,,,
3.30,10.00,3.30,1000.00,4.40,,,,,,,,
4.10,58.00,3.50,10000.00,4.00,,,,,,,,
4.60,19.00,14.00,500.00,2.20,,,,,,,,
3.90,91.00,8.90,5000.00,4.00,,,,,,,,
4.00,5055.00,17.00,100000.00,4.40,,,,,,,,
3.40,3640.00,9.10,500000.00,2.30,,,,,,,,
4.50,1819.00,10.00,100000.00,5.00,,,,,,,,
4.00,180.00,27.00,10000.00,4.40,,,,,,,,
5.00,22.00,25.00,1000.00,4.10,,,,,,,,
3.60,16.00,33.00,5000.00,5.10,,,,,,,,
3.50,43.00,30.00,10000.00,4.10,,,,,,,,
4.90,23.00,28.00,1000.00,4.10,,,,,,,,
3.70,66.00,7.30,10000.00,4.10,,,,,,,,
5.00,3.00,23.00,100.00,4.40,,,,,,,,
4.00,76.00,0.20,10000.00,3.00,,,,,,,,
5.00,2.00,2.70,100.00,4.00,,,,,,,,
4.00,282.00,7.70,10000.00,6.00,,,,,,,,
4.90,7.00,3.50,1000.00,2.00,,,,,,,,
4.40,337.00,3.30,10000.00,4.00,,,,,,,,
3.60,284795.00,31.00,10000000.00,4.30,,,,,,,,
4.70,45.00,12.00,5000.00,4.10,,,,,,,,
4.30,12.00,8.10,5000.00,4.00,,,,,,,,
3.90,5644.00,14.00,1000000.00,4.00,,,,,,,,
4.50,63765.00,11.00,1000000.00,4.10,,,,,,,,
4.60,12.00,18.00,50.00,4.10,,,,,,,,
4.60,181961.00,18.00,10000000.00,4.10,,,,,,,,
4.50,205914.00,54.00,10000000.00,4.10,,,,,,,,
4.40,341234.00,30.00,10000000.00,4.20,,,,,,,,
4.00,29944.00,2.10,5000000.00,2.30,,,,,,,,
4.20,212067.00,48.00,10000000.00,2.20,,,,,,,,
4.70,155694.00,92.00,1000000.00,4.00,,,,,,,,
4.10,285838.00,15.00,10000000.00,4.10,,,,,,,,
4.40,344383.00,30.00,10000000.00,4.00,,,,,,,,
4.60,104676.00,2.60,5000000.00,4.00,,,,,,,,
4.20,4099.00,17.00,100000.00,4.10,,,,,,,,
4.00,4722.00,35.00,500000.00,4.10,,,,,,,,
2.30,69.00,11.00,10000.00,4.40,,,,,,,,
4.50,501.00,65.00,10000.00,4.30,,,,,,,,
3.60,226.00,25.00,50000.00,4.00,,,,,,,,
4.40,17.00,4.80,500.00,4.00,,,,,,,,
3.90,20.00,4.80,10000.00,4.00,,,,,,,,
3.90,13.00,17.00,100.00,2.20,,,,,,,,
4.80,38.00,24.00,500.00,5.00,,,,,,,,
4.20,16.00,26.00,1000.00,4.40,,,,,,,,
3.70,11.00,4.80,5000.00,4.00,,,,,,,,
4.00,616.00,0.18,50000.00,3.00,,,,,,,,
1.00,1.00,4.90,1000.00,4.00,,,,,,,,
4.40,103.00,36.00,10000.00,4.10,,,,,,,,
4.20,4010.00,8.70,500000.00,4.00,,,,,,,,
4.70,325.00,23.00,10000.00,2.20,,,,,,,,
3.60,35121.00,5.10,5000000.00,4.00,,,,,,,,
4.10,341.00,26.00,50000.00,4.00,,,,,,,,
3.30,381023.00,53.00,10000000.00,4.00,,,,,,,,
5.00,3.00,1.80,100.00,4.30,,,,,,,,
4.30,26601.00,5.40,1000000.00,2.20,,,,,,,,
4.70,55.00,8.00,500.00,4.00,,,,,,,,
4.00,68664.00,55.00,10000000.00,4.10,,,,,,,,
4.40,524467.00,33.00,10000000.00,2.20,,,,,,,,
4.60,17.00,4.70,100.00,3.00,,,,,,,,
5.00,3.00,1.50,10.00,4.10,,,,,,,,
4.30,6333.00,30.00,1000000.00,5.00,,,,,,,,
3.80,4.00,54.00,100.00,2.30,,,,,,,,
4.10,956.00,10.00,100000.00,2.20,,,,,,,,
4.60,969.00,3.60,10000.00,4.00,,,,,,,,
4.00,1469.00,5.20,100000.00,2.20,,,,,,,,
4.70,2066.00,25.00,100000.00,4.00,,,,,,,,
3.60,1166.00,0.35,100000.00,4.00,,,,,,,,
4.50,26744.00,51.00,500000.00,4.00,,,,,,,,
4.00,802.00,5.10,100000.00,2.30,,,,,,,,
4.10,1686.00,4.60,100000.00,2.30,,,,,,,,
4.00,41747.00,39.00,5000000.00,4.10,,,,,,,,
4.50,2448.00,19.00,100000.00,4.00,,,,,,,,
2.80,17.00,3.10,5000.00,4.40,,,,,,,,
4.20,928.00,0.38,10000.00,2.20,,,,,,,,
4.80,33.00,2.40,5000.00,4.00,,,,,,,,
5.00,1.00,3.20,50.00,4.10,,,,,,,,
5.00,13.00,2.10,100.00,4.40,,,,,,,,
4.30,534.00,3.00,100000.00,4.00,,,,,,,,
4.30,20.00,4.80,1000.00,2.30,,,,,,,,
4.50,248.00,2.80,10000.00,4.00,,,,,,,,
4.50,41.00,4.00,500.00,5.00,,,,,,,,
5.00,6.00,11.00,100.00,4.20,,,,,,,,
4.40,634.00,1.80,100000.00,2.30,,,,,,,,
5.00,19.00,3.10,1000.00,4.10,,,,,,,,
4.70,39.00,20.00,1000.00,4.00,,,,,,,,
4.70,549.00,17.00,10000.00,3.00,,,,,,,,
2.20,4.00,28.00,1000.00,4.00,,,,,,,,
4.60,308.00,0.45,10000.00,3.00,,,,,,,,
4.60,9.00,3.10,1000.00,4.10,,,,,,,,
4.70,29.00,3.20,1000.00,4.00,,,,,,,,
4.60,277.00,6.80,10000.00,2.30,,,,,,,,
4.40,30.00,99.00,5000.00,4.00,,,,,,,,
3.80,125.00,17.00,10000.00,4.00,,,,,,,,
3.60,445.00,12.00,50000.00,2.20,,,,,,,,
4.90,301.00,25.00,10000.00,4.40,,,,,,,,
4.80,160.00,13.00,10000.00,2.30,,,,,,,,
4.40,150.00,5.90,10000.00,4.00,,,,,,,,
5.00,8.00,3.70,100.00,4.10,,,,,,,,
4.80,100.00,4.50,5000.00,4.40,,,,,,,,
4.60,106.00,3.90,10000.00,2.20,,,,,,,,
5.00,10.00,3.00,1000.00,4.10,,,,,,,,
4.60,222.00,1.40,10000.00,2.10,,,,,,,,
5.00,4.00,11.00,50.00,4.40,,,,,,,,
4.00,4160.00,30.00,500000.00,4.00,,,,,,,,
4.30,616.00,25.00,10000.00,2.20,,,,,,,,
4.50,415.00,52.00,10000.00,4.10,,,,,,,,
4.00,2614.00,6.30,100000.00,2.20,,,,,,,,
3.20,304.00,4.70,10000.00,4.00,,,,,,,,
4.60,2683.00,25.00,10000.00,4.00,,,,,,,,
4.20,3379.00,62.00,100000.00,2.20,,,,,,,,
4.80,33783.00,6.40,1000000.00,4.10,,,,,,,,
4.30,125.00,70.00,5000.00,2.20,,,,,,,,
3.90,230.00,12.00,10000.00,4.10,,,,,,,,
3.20,1462.00,7.10,100000.00,4.00,,,,,,,,
3.90,8419.00,47.00,100000.00,4.00,,,,,,,,
4.80,4.00,23.00,10.00,2.20,,,,,,,,
3.50,4205.00,10.00,100000.00,4.00,,,,,,,,
4.40,1563.00,40.00,50000.00,4.00,,,,,,,,
4.10,355.00,53.00,10000.00,4.10,,,,,,,,
4.20,1901.00,8.20,100000.00,2.20,,,,,,,,
4.70,6073.00,8.50,100000.00,2.30,,,,,,,,
4.00,9.00,33.00,1000.00,4.00,,,,,,,,
4.40,190.00,34.00,10000.00,3.00,,,,,,,,
4.20,45.00,23.00,1000.00,2.20,,,,,,,,
5.00,21.00,2.50,100.00,4.20,,,,,,,,
3.50,52.00,1.80,10000.00,2.30,,,,,,,,
4.50,1318.00,24.00,50000.00,4.10,,,,,,,,
4.10,98.00,2.00,5000.00,4.30,,,,,,,,
4.30,15.00,1.20,100.00,2.30,,,,,,,,
4.30,855.00,7.00,10000.00,2.20,,,,,,,,
4.40,18.00,2.10,500.00,2.10,,,,,,,,
4.00,289.00,2.70,10000.00,2.10,,,,,,,,
4.30,23.00,93.00,1000.00,5.00,,,,,,,,
4.00,267.00,40.00,10000.00,4.00,,,,,,,,
4.70,21.00,9.00,100.00,4.00,,,,,,,,
4.30,33.00,1.00,500.00,2.30,,,,,,,,
4.20,279.00,1.10,10000.00,2.10,,,,,,,,
4.10,496.00,39.00,100000.00,2.20,,,,,,,,
3.20,320.00,31.00,50000.00,4.20,,,,,,,,
3.90,9765.00,14.00,1000000.00,2.30,,,,,,,,
4.20,798.00,29.00,50000.00,4.00,,,,,,,,
4.10,783.00,4.20,100000.00,4.00,,,,,,,,
4.90,13.00,5.30,100.00,4.00,,,,,,,,
3.70,84.00,6.30,1000.00,4.40,,,,,,,,
3.50,196.00,27.00,10000.00,4.10,,,,,,,,
4.90,83.00,3.10,500.00,5.00,,,,,,,,
3.30,78.00,2.50,10000.00,6.00,,,,,,,,
4.90,659.00,5.00,10000.00,4.00,,,,,,,,
3.40,1520.00,6.30,50000.00,4.40,,,,,,,,
4.50,2710.00,4.80,100000.00,4.10,,,,,,,,
5.00,6.00,9.20,1000.00,4.10,,,,,,,,
3.50,2.00,34.00,100.00,5.00,,,,,,,,
4.40,622.00,2.50,10000.00,4.40,,,,,,,,
3.70,192.00,36.00,100000.00,4.10,,,,,,,,
4.80,6.00,6.20,500.00,4.00,,,,,,,,
4.30,1879.00,4.40,100000.00,4.10,,,,,,,,
4.90,42.00,18.00,1000.00,4.10,,,,,,,,
5.00,3.00,9.30,100.00,4.10,,,,,,,,
4.40,328.00,11.00,10000.00,4.40,,,,,,,,
1.00,1.00,2.30,100.00,4.30,,,,,,,,
4.50,117.00,4.40,1000.00,4.10,,,,,,,,
4.00,2.00,10.00,10.00,4.10,,,,,,,,
5.00,1.00,3.70,10.00,4.40,,,,,,,,
4.90,59.00,21.00,500.00,4.40,,,,,,,,
4.70,163.00,4.60,1000.00,4.10,,,,,,,,
3.90,8185.00,45.00,500000.00,4.40,,,,,,,,
3.20,661.00,7.60,100000.00,4.10,,,,,,,,
3.50,2539.00,8.60,500000.00,4.10,,,,,,,,
3.70,913.00,0.07,100000.00,1.50,,,,,,,,
3.00,597.00,17.00,100000.00,5.00,,,,,,,,
4.20,78.00,0.81,10000.00,1.60,,,,,,,,
4.00,2.00,13.00,100.00,4.00,,,,,,,,
4.10,142.00,0.44,10000.00,1.60,,,,,,,,
4.00,45.00,0.84,5000.00,1.60,,,,,,,,
3.10,72.00,2.40,10000.00,4.00,,,,,,,,
4.40,34.00,0.42,1000.00,1.60,,,,,,,,
3.20,4.00,5.60,100.00,4.30,,,,,,,,
3.90,71.00,0.41,10000.00,1.60,,,,,,,,
4.20,86.00,0.46,10000.00,1.60,,,,,,,,
4.70,146.00,34.00,5000.00,4.40,,,,,,,,
4.00,24.00,0.48,1000.00,1.60,,,,,,,,
4.00,45.00,0.34,5000.00,1.60,,,,,,,,
3.70,533.00,3.80,50000.00,4.00,,,,,,,,
4.10,120.00,0.78,10000.00,1.60,,,,,,,,
4.40,30.00,0.72,5000.00,1.60,,,,,,,,
4.00,50.00,0.43,5000.00,1.60,,,,,,,,
3.90,131.00,0.43,10000.00,1.60,,,,,,,,
3.60,7.00,0.19,1000.00,1.60,,,,,,,,
4.60,27.00,2.50,1000.00,4.00,,,,,,,,
4.40,63.00,0.42,5000.00,1.60,,,,,,,,
4.30,15.00,0.46,1000.00,1.60,,,,,,,,
4.50,514.00,5.90,5000.00,4.00,,,,,,,,
4.10,66.00,0.73,10000.00,1.60,,,,,,,,
3.80,18.00,0.50,1000.00,1.60,,,,,,,,
4.10,174.00,0.82,10000.00,1.60,,,,,,,,
4.60,144.00,6.30,1000.00,4.00,,,,,,,,
3.70,83.00,0.41,10000.00,1.60,,,,,,,,
3.90,53.00,0.33,10000.00,1.60,,,,,,,,
4.40,50.00,0.51,5000.00,1.60,,,,,,,,
4.50,31.00,2.30,1000.00,4.10,,,,,,,,
4.40,33661.00,60.00,100000.00,4.10,,,,,,,,
3.50,46801.00,60.00,1000000.00,4.10,,,,,,,,
4.30,41.00,7.90,1000.00,4.00,,,,,,,,
4.50,65.00,24.00,10000.00,4.00,,,,,,,,
4.20,13.00,23.00,1000.00,4.00,,,,,,,,
3.60,73.00,14.00,10000.00,4.10,,,,,,,,
4.00,3.00,2.20,500.00,5.00,,,,,,,,
3.80,488.00,30.00,100000.00,2.30,,,,,,,,
4.40,125578.00,17.00,5000000.00,2.10,,,,,,,,
3.80,87734.00,32.00,10000000.00,4.10,,,,,,,,
3.90,164.00,33.00,10000.00,2.20,,,,,,,,
4.10,14283.00,4.20,1000000.00,4.00,,,,,,,,
4.30,6.00,33.00,1000.00,4.00,,,,,,,,
3.50,20675.00,96.00,1000000.00,5.00,,,,,,,,
4.30,51569.00,26.00,1000000.00,4.10,,,,,,,,
4.70,10.00,30.00,1000.00,4.00,,,,,,,,
4.50,38297.00,6.40,10000000.00,4.00,,,,,,,,
3.80,159398.00,28.00,5000000.00,4.20,,,,,,,,
4.50,776730.00,49.00,10000000.00,4.00,,,,,,,,
4.20,152.00,16.00,10000.00,4.10,,,,,,,,
4.30,70903.00,51.00,5000000.00,4.00,,,,,,,,
4.10,110.00,2.60,5000.00,4.00,,,,,,,,
4.60,819694.00,25.00,10000000.00,4.00,,,,,,,,
4.50,66740.00,23.00,1000000.00,2.30,,,,,,,,
3.00,69.00,31.00,10000.00,5.00,,,,,,,,
2.60,186.00,25.00,10000.00,8.00,,,,,,,,
3.40,25.00,16.00,10000.00,4.10,,,,,,,,
4.40,578.00,0.70,10000.00,2.20,,,,,,,,
4.20,33033.00,7.40,5000000.00,4.10,,,,,,,,
4.00,7808.00,5.00,1000000.00,2.20,,,,,,,,
4.70,8347.00,2.60,500000.00,4.00,,,,,,,,
3.40,18.00,45.00,1000.00,2.20,,,,,,,,
3.70,9.00,23.00,1000.00,2.20,,,,,,,,
3.70,3596.00,8.40,1000000.00,4.00,,,,,,,,
4.50,3320.00,8.30,100000.00,4.10,,,,,,,,
3.90,174423.00,7.90,10000000.00,4.00,,,,,,,,
5.00,6.00,26.00,1000.00,4.40,,,,,,,,
4.30,17.00,6.00,10000.00,4.40,,,,,,,,
4.20,178.00,4.80,1000.00,4.10,,,,,,,,
4.00,255.00,16.00,10000.00,4.20,,,,,,,,
4.50,309.00,5.90,10000.00,4.40,,,,,,,,
4.00,91.00,0.34,10000.00,2.10,,,,,,,,
4.40,52.00,2.20,1000.00,4.00,,,,,,,,
1.80,30.00,0.89,500.00,4.30,,,,,,,,
4.30,12.00,0.61,1000.00,5.00,,,,,,,,
5.00,3.00,1.50,100.00,2.20,,,,,,,,
5.00,1.00,12.00,50.00,5.00,,,,,,,,
3.20,12.00,13.00,1000.00,4.00,,,,,,,,
4.60,47.00,3.30,5000.00,4.00,,,,,,,,
3.80,4.00,2.90,1000.00,3.00,,,,,,,,
3.90,31.00,10.00,1000.00,4.40,,,,,,,,
4.20,34.00,3.20,1000.00,3.00,,,,,,,,
4.00,11.00,1.80,1000.00,4.00,,,,,,,,
3.80,292.00,2.70,100000.00,4.00,,,,,,,,
4.10,157.00,7.00,50000.00,4.00,,,,,,,,
3.90,26.00,12.00,1000.00,4.10,,,,,,,,
2.10,32.00,9.60,1000.00,4.30,,,,,,,,
1.80,5.00,18.00,1000.00,4.10,,,,,,,,
4.20,70.00,1.90,10000.00,4.40,,,,,,,,
2.00,1.00,29.00,50.00,5.00,,,,,,,,
3.40,2256.00,1.60,500000.00,4.00,,,,,,,,
4.30,46.00,2.00,10000.00,4.00,,,,,,,,
4.70,191.00,7.20,5000.00,4.10,,,,,,,,
4.50,67186.00,6.30,1000000.00,2.20,,,,,,,,
4.60,18.00,4.00,100.00,4.00,,,,,,,,
3.60,26.00,1.20,5000.00,4.00,,,,,,,,
4.40,8259.00,3.50,1000000.00,4.00,,,,,,,,
4.60,41.00,9.20,1000.00,2.30,,,,,,,,
2.30,3.00,36.00,1000.00,2.20,,,,,,,,
3.80,8211.00,4.10,5000000.00,4.40,,,,,,,,
3.00,2.00,2.70,100.00,4.40,,,,,,,,
5.00,2.00,33.00,50.00,2.20,,,,,,,,
4.50,43.00,28.00,10000.00,4.00,,,,,,,,
4.40,16.00,6.70,5000.00,7.00,,,,,,,,
4.50,516.00,21.00,50000.00,4.00,,,,,,,,
4.80,18.00,3.50,5000.00,4.00,,,,,,,,
4.30,3068.00,6.00,100000.00,4.00,,,,,,,,
3.70,3.00,27.00,1000.00,4.10,,,,,,,,
4.50,13466.00,3.40,500000.00,5.00,,,,,,,,
4.30,27749.00,16.00,1000000.00,4.00,,,,,,,,
4.40,77.00,10.00,10000.00,2.30,,,,,,,,
4.50,28030.00,9.00,1000000.00,4.10,,,,,,,,
1.60,242.00,36.00,50000.00,3.00,,,,,,,,
4.50,75719.00,30.00,5000000.00,4.00,,,,,,,,
3.80,1103.00,6.60,100000.00,4.10,,,,,,,,
4.30,21804.00,44.00,1000000.00,2.30,,,,,,,,
4.30,20691.00,89.00,1000000.00,4.40,,,,,,,,
3.00,859.00,3.50,100000.00,2.20,,,,,,,,
4.00,232.00,32.00,50000.00,5.00,,,,,,,,
4.20,130287.00,50.00,10000000.00,4.10,,,,,,,,
4.80,5865.00,15.00,100000.00,4.10,,,,,,,,
4.00,46.00,3.10,5000.00,3.00,,,,,,,,
4.50,41.00,30.00,5000.00,4.10,,,,,,,,
4.70,413.00,13.00,10000.00,5.00,,,,,,,,
1.90,16.00,2.60,1000.00,4.00,,,,,,,,
4.90,29.00,2.50,500.00,5.00,,,,,,,,
4.70,2068.00,7.50,100000.00,2.20,,,,,,,,
4.90,1288.00,26.00,10000.00,4.10,,,,,,,,
4.80,1902.00,5.20,100000.00,2.10,,,,,,,,
4.50,1418.00,26.00,10000.00,4.00,,,,,,,,
4.50,43.00,92.00,100.00,2.30,,,,,,,,
5.00,7.00,19.00,5.00,4.10,,,,,,,,
3.90,1016.00,13.00,50000.00,4.10,,,,,,,,
